CHESWICK	one flew over the cuckoo's nest	?
FREDRICKSON	one flew over the cuckoo's nest	?
HARDING	one flew over the cuckoo's nest	m
MARTINI	one flew over the cuckoo's nest	?
MCMURPHY	one flew over the cuckoo's nest	m
MISS PILBOW	one flew over the cuckoo's nest	?
NIGHT SUPERVISOR	one flew over the cuckoo's nest	?
NURSE ITSU	one flew over the cuckoo's nest	?
NURSE PILBOW	one flew over the cuckoo's nest	?
PATIENTS	one flew over the cuckoo's nest	?
ROSE	one flew over the cuckoo's nest	f
SCANLON	one flew over the cuckoo's nest	?
SEFELT	one flew over the cuckoo's nest	?
SPIVEY	one flew over the cuckoo's nest	m
TABER	one flew over the cuckoo's nest	m
TURKLE	one flew over the cuckoo's nest	m
WASHINGTON	one flew over the cuckoo's nest	?
BARTENDER	only you	?
CLERK	only you	?
CONCIERGE	only you	?
DAMON	only you	?
DAMON'S MOTHER	only you	?
DWAYNE	only you	?
FAITH	only you	f
FRANCESCA	only you	?
GIOVANNI	only you	?
HIM	only you	m
KATE	only you	f
LARRY	only you	m
LEONARD	only you	?
PETER	only you	m
PHONE	only you	?
BARNEY	on the waterfront	?
BIG MAC	on the waterfront	?
CHARLEY	on the waterfront	m
COUNSEL	on the waterfront	?
EDIE	on the waterfront	f
FATHER BARRY	on the waterfront	m
GLOVER	on the waterfront	m
J.P.	on the waterfront	?
JACKIE	on the waterfront	?
JIMMY	on the waterfront	?
JOCKO	on the waterfront	?
JOEY	on the waterfront	?
JOHNNY	on the waterfront	m
MRS. COLLINS	on the waterfront	?
MUTT	on the waterfront	?
NOLAN	on the waterfront	?
POP	on the waterfront	?
SKINS	on the waterfront	?
TERRY	on the waterfront	m
BOB	orgy of the dead	m
CRISWELL	orgy of the dead	?
PRINCESS OF DARKNESS	orgy of the dead	f
SHIRLEY	orgy of the dead	f
THE MUMMY	orgy of the dead	?
THE WOLF MAN	orgy of the dead	?
ADELE	out of sight	f
BUDDY	out of sight	m
BURDON	out of sight	m
CHINO	out of sight	?
CHINO'S VOICE	out of sight	?
CRUZ	out of sight	m
FOLEY	out of sight	m
GLENN	out of sight	m
HEJIRA	out of sight	m
KAREN	out of sight	f
KENNETH	out of sight	?
MAID	out of sight	?
MARSHALL	out of sight	m
MAURICE	out of sight	m
MOSELLE	out of sight	?
PUP	out of sight	?
RAY	out of sight	?
RIPLEY	out of sight	m
WHITE BOY BOB	out of sight	?
ANTHONY	pearl harbor	?
BARBARA	pearl harbor	?
BETTY	pearl harbor	?
BILLY	pearl harbor	?
BRITISH AIR COMMANDER	pearl harbor	?
COLONEL	pearl harbor	?
COMA	pearl harbor	?
DANNY	pearl harbor	m
DOOLITTLE	pearl harbor	?
DORIE	pearl harbor	?
EARL	pearl harbor	?
EVELYN	pearl harbor	f
GENDA	pearl harbor	?
GENERAL MARSHALL	pearl harbor	?
IAN	pearl harbor	?
MECHANIC	pearl harbor	?
NISHIKURA	pearl harbor	?
RAFE	pearl harbor	m
RED	pearl harbor	?
ROOSEVELT	pearl harbor	?
YAMAMOTO	pearl harbor	?
BARNEY	peggy sue got married	?
BETH	peggy sue got married	?
CAROL	peggy sue got married	f
CHARLIE	peggy sue got married	m
DOLORES	peggy sue got married	?
ELIZABETH	peggy sue got married	?
MADDY	peggy sue got married	?
MICHAEL	peggy sue got married	m
MR. KELCHER	peggy sue got married	m
MRS. KELCHER	peggy sue got married	f
NANCY	peggy sue got married	?
PEGGY	peggy sue got married	f
RICHARD	peggy sue got married	m
ROSALIE	peggy sue got married	?
TERRY	peggy sue got married	?
CHASE	pet sematary ii	?
DREW	pet sematary ii	m
GEOFF	pet sematary ii	m
GUS	pet sematary ii	?
MARJORIE	pet sematary ii	?
RENEE	pet sematary ii	?
RUDMAN	pet sematary ii	?
YOLANDER	pet sematary ii	?
ANDREW	philadelphia	m
ANTHEA	philadelphia	?
BELINDA	philadelphia	f
DR. ARMBRUSTER	philadelphia	?
INTERN	philadelphia	?
JOE	philadelphia	m
JUDGE GARNETT	philadelphia	?
KENTON	philadelphia	?
LAIRD	philadelphia	?
LISA	philadelphia	m
MIGUEL	philadelphia	m
MRS. FINLEY	philadelphia	?
RACHEL	philadelphia	?
SARAH	philadelphia	?
SEIDMAN	philadelphia	?
WHEELER	philadelphia	?
YOUNG MAN	philadelphia	?
AUDREY	pitch black	?
FRY	pitch black	f
IMAM	pitch black	?
JOHNS	pitch black	m
OWENS	pitch black	?
PARIS	pitch black	?
RIDDICK	pitch black	m
SHAZZA	pitch black	?
ZEKE	pitch black	?
CORNELIUS	planet of the apes	m
DODGE	planet of the apes	?
GALEN	planet of the apes	?
HONORIUS	planet of the apes	?
JULIUS	planet of the apes	?
LANDON	planet of the apes	?
LUCIUS	planet of the apes	?
MAXIMUS	planet of the apes	?
PRESIDENT	planet of the apes	?
TAYLOR	planet of the apes	m
ZAIUS	planet of the apes	m
ZIRA	planet of the apes	?
BARNES	platoon	?
BIG HAROLD	platoon	?
BUNNY	platoon	?
CHRIS	platoon	m
CRAWFORD	platoon	?
ELIAS	platoon	?
FRANCIS	platoon	?
JUNIOR	platoon	?
KING	platoon	m
LERNER	platoon	?
O'NEILL	platoon	?
RHAH	platoon	?
WOLFE	platoon	?
BETTY	playback	f
BRANDON	playback	m
CAMPBELL	playback	?
CLARENDON	playback	?
DRISCOLL	playback	?
GOBLE	playback	?
GORE	playback	m
KILLAINE	playback	?
MAGRUDER	playback	?
MAN	playback	?
MANAGER	playback	?
MARGO	playback	?
MCKECHNIE	playback	?
MITCHELL	playback	m
PORTER	playback	?
SECRETARY	playback	?
TECHNICIAN	playback	?
WAITER	playback	?
ANN	the ploughman's lunch	f
CARMEN	the ploughman's lunch	?
CHARLES	the ploughman's lunch	?
EDWARD	the ploughman's lunch	?
GOLD	the ploughman's lunch	m
JAMES	the ploughman's lunch	m
JEREMY	the ploughman's lunch	m
MATTHEW	the ploughman's lunch	?
MR. PENFIELD	the ploughman's lunch	?
PHILIP	the ploughman's lunch	?
SUSAN	the ploughman's lunch	f
TOM	the ploughman's lunch	?
BODHI	point break	m
FIBERGLASS	point break	?
HARP	point break	?
PAPPAS	point break	m
TYLER	point break	f
UTAH	point break	m
WOMAN	point break	?
BILLY	predator	?
DILLON	predator	m
MAC	predator	?
PHILIPS	predator	?
RAMIREZ	predator	?
SCHAEFER	predator	?
BRIDGET	pretty woman	?
DAVID	pretty woman	?
EDWARD	pretty woman	m
JAKE	pretty woman	?
KIT	pretty woman	f
KROSS	pretty woman	?
LANDLORD	pretty woman	?
MAID	pretty woman	?
MR. THOMAS	pretty woman	m
SALESWOMAN	pretty woman	?
STUCKEY	pretty woman	m
VIVIAN	pretty woman	f
ALBINO	the princess bride	?
BUTTERCUP	the princess bride	f
FEZZIK	the princess bride	m
GRANDFATHER	the princess bride	m
HUMPERDINCK	the princess bride	?
INIGO	the princess bride	m
MAN IN BLACK	the princess bride	m
MIRACLE MAX	the princess bride	?
MOTHER	the princess bride	?
RUGEN	the princess bride	?
THE KID	the princess bride	?
VALERIE	the princess bride	?
VIZZINI	the princess bride	m
WESTLEY	the princess bride	m
YELLIN	the princess bride	?
BIALYSTOCK	the producers	m
BIALYSTOCK AND BLOOM	the producers	?
BLOOM	the producers	m
BLOOM AND DRUNK	the producers	?
DE BRIS	the producers	?
GENERAL	the producers	?
GOEBBELS	the producers	?
LIEBKIND	the producers	m
LITTLE OLD LADY	the producers	?
LSD	the producers	?
ULLA	the producers	?
ARBOGAST	psycho	m
CAR DEALER	psycho	?
CAROLINE	psycho	?
CAROLINE'S VOICE	psycho	?
LILA	psycho	f
LOWERY'S VOICE	psycho	?
MARY	psycho	f
MRS. CHAMBERS	psycho	?
NORMAN	psycho	m
NORMAN'S VOICE	psycho	?
PATROLMAN	psycho	?
SAM	psycho	m
SHERIFF	psycho	?
WOMAN'S VOICE	psycho	?
1ST EMBALMER	maniac	?
2ND EMBALMER	maniac	?
2ND OFFICER	maniac	?
ALICE	maniac	?
BUCKLEY	maniac	?
COLLINS	maniac	?
GOOF	maniac	?
JONES	maniac	?
MAXWELL	maniac	?
MRS. BUCKLEY	maniac	?
WOMAN	maniac	?
DOCTOR	vampyr	?
L�ONE	vampyr	?
MARC	vampyr	?
NIKOLAS	vampyr	?
NURSE	vampyr	?
THE DRAWING-ROOM	vampyr	?
THE SICK-ROOM	vampyr	?
CAPTAIN	mystery of the wax museum	?
CHARLOTTE	mystery of the wax museum	f
DETECTIVE	mystery of the wax museum	?
EDITOR	mystery of the wax museum	m
FIRST DETECTIVE	mystery of the wax museum	?
FLORENCE	mystery of the wax museum	f
GOLATILY	mystery of the wax museum	?
IGOR	mystery of the wax museum	?
MAN	mystery of the wax museum	?
RALPH	mystery of the wax museum	?
SERGEANT	mystery of the wax museum	m
SPARROW	mystery of the wax museum	?
WINTON	mystery of the wax museum	m
WORTH	mystery of the wax museum	?
ALEXANDER	quantum project	?
MIA	quantum project	f
PENTCHO	quantum project	m
BILLY	rambling rose	?
BROTHER	rambling rose	?
BUDDY	rambling rose	m
DADDY	rambling rose	m
DAVE WILKIE	rambling rose	m
DOLL	rambling rose	f
DR. MARTINSON	rambling rose	m
DR. WINTON	rambling rose	?
MOTHER	rambling rose	f
ROSE	rambling rose	f
WASKI	rambling rose	?
WILLCOX HILLYER	rambling rose	m
"SCHOOL-MARM"	red white black & blue	?
ADAM	red white black & blue	?
ARCHIE	red white black & blue	?
BENNY	red white black & blue	?
BILLY-BOY	red white black & blue	m
CAPTAIN ALBERT	red white black & blue	?
D.A. RAVICH	red white black & blue	?
KITTLE	red white black & blue	?
NENA	red white black & blue	?
POP-SWEET	red white black & blue	?
ZIMMERMANN	red white black & blue	?
ACKBAR	star wars: episode vi - return of the jedi	?
BEN	star wars: episode vi - return of the jedi	?
BOUSHH	star wars: episode vi - return of the jedi	?
EMPEROR	star wars: episode vi - return of the jedi	?
HAN	star wars: episode vi - return of the jedi	m
JERJERROD	star wars: episode vi - return of the jedi	?
LANDO	star wars: episode vi - return of the jedi	?
LEIA	star wars: episode vi - return of the jedi	?
LUKE	star wars: episode vi - return of the jedi	m
NINEDENINE	star wars: episode vi - return of the jedi	?
THREEPIO	star wars: episode vi - return of the jedi	?
VADER	star wars: episode vi - return of the jedi	?
WEDGE	star wars: episode vi - return of the jedi	?
YODA	star wars: episode vi - return of the jedi	?
BRAD	the rocky horror picture show	m
DR SCOTT	the rocky horror picture show	?
FAMILY	the rocky horror picture show	?
FRANK	the rocky horror picture show	m
GUESTS	the rocky horror picture show	?
JANET	the rocky horror picture show	f
MAGENTA	the rocky horror picture show	?
RIFF RAFF	the rocky horror picture show	?
ROCKY	the rocky horror picture show	?
ADRIAN	rocky	f
APOLLO	rocky	m
BODYGUARD	rocky	?
CHIPPED TOOTH	rocky	?
CLEANER	rocky	?
COMMENTATOR	rocky	?
COMMENTATOR #1	rocky	?
COMMENTATOR #2	rocky	?
DIPPER	rocky	?
FATS	rocky	?
GAZZO	rocky	m
JERGENS	rocky	?
MARIE	rocky	f
MICKEY	rocky	m
MIKE	rocky	?
OWNER	rocky	?
PAULIE	rocky	m
REPORTER	rocky	?
REPORTER #2	rocky	?
ROCKY	rocky	m
TRAINER	rocky	m
BABY HERMAN	who framed roger rabbit	?
BETTY BOOP	who framed roger rabbit	?
DIRECTOR	who framed roger rabbit	?
DOLORES	who framed roger rabbit	f
DOOM	who framed roger rabbit	m
EARL	who framed roger rabbit	?
JESSICA RABBIT	who framed roger rabbit	f
LT. SANTINO	who framed roger rabbit	?
MAROON	who framed roger rabbit	m
ROGER RABBIT	who framed roger rabbit	m
VALIANT	who framed roger rabbit	m
ABRAHAM	romeo and juliet	?
BALTHASAR	romeo and juliet	?
BENVOLIO	romeo and juliet	m
CAPULET	romeo and juliet	?
CRUSTY	romeo and juliet	?
FATHER LAWRENCE	romeo and juliet	?
GLORIA	romeo and juliet	?
JULIET	romeo and juliet	f
LADY CAPULET	romeo and juliet	?
MERCUTIO	romeo and juliet	m
NURSE	romeo and juliet	f
ROMEO	romeo and juliet	m
SAMPSON	romeo and juliet	?
TYBALT	romeo and juliet	?
DAPPER GENT	ronin	?
DEIRDRE	ronin	f
EDVARD	ronin	?
FRANCOIS	ronin	?
GREGOR	ronin	?
JEAN-PIERRE	ronin	?
LARRY	ronin	?
MIKHI	ronin	?
PHONE VOICE	ronin	?
SAM	ronin	m
SEAMUS	ronin	m
SWEDE	ronin	?
TONY	ronin	?
VINCENT	ronin	m
BOOTH	route 9	m
CLERK	route 9	?
CLIFF	route 9	?
DWAYNE	route 9	m
EARL	route 9	m
EARL'S MOTHER	route 9	f
JESSE	route 9	m
MARTIN	route 9	?
SALESPERSON	route 9	?
SALLY	route 9	f
WALLACE	route 9	?
WILLIE	route 9	?
CAPTAIN DIEL	rush hour 2	?
CARTER	rush hour 2	m
CRAPS DEALER	rush hour 2	?
DOORMAN #1	rush hour 2	?
HOSTESS	rush hour 2	?
ISABELLA	rush hour 2	f
KENNY	rush hour 2	?
LEE	rush hour 2	m
MASTER FU	rush hour 2	?
RICKY TAN	rush hour 2	?
SPECIAL AGENT STERLING	rush hour 2	?
STEVEN REIGN	rush hour 2	?
SUPERINDENDENT CHIN	rush hour 2	?
CARTER	rush hour	m
DIEL	rush hour	?
HAN	rush hour	?
JOHNSON	rush hour	f
LAFONTAINE	rush hour	?
LEE	rush hour	m
MAN'S VOICE	rush hour	?
RUSS	rush hour	m
SANG'S VOICE	rush hour	?
SOON YOUNG	rush hour	?
WHITNEY	rush hour	?
BOB	runaway bride	?
BRIAN	runaway bride	?
CINDY	runaway bride	?
ELLIE	runaway bride	?
FISHER	runaway bride	m
GEORGE	runaway bride	?
IKE	runaway bride	m
MAGGIE	runaway bride	f
MRS. PRESSMAN	runaway bride	?
MRS. TROUT	runaway bride	?
PEGGY	runaway bride	f
WALTER	runaway bride	?
ANNIE	sleepless in seattle	f
BARBARA	sleepless in seattle	f
BECKY	sleepless in seattle	f
BOB	sleepless in seattle	?
DET. WHEEDLE	sleepless in seattle	?
DR. MARCIA FIELDSTONE	sleepless in seattle	f
GREG	sleepless in seattle	?
JAY	sleepless in seattle	?
JESSICA	sleepless in seattle	?
JONAH	sleepless in seattle	m
LAURIE	sleepless in seattle	?
LULU	sleepless in seattle	?
SAM	sleepless in seattle	m
SETH	sleepless in seattle	?
SUZY	sleepless in seattle	?
TOM	sleepless in seattle	?
VICTORIA	sleepless in seattle	?
WALTER	sleepless in seattle	m
WHEEDLE	sleepless in seattle	?
ALEXANDER	salt of the earth	?
ANTONIO	salt of the earth	?
BARTON	salt of the earth	?
ESPERANZA	salt of the earth	f
ESTELLA	salt of the earth	?
FRANK	salt of the earth	?
HARTWELL	salt of the earth	?
LUIS	salt of the earth	?
RAM�N	salt of the earth	?
RUTH	salt of the earth	?
SAL	salt of the earth	?
SEBASTIAN	salt of the earth	?
SHERIFF	salt of the earth	?
TERESA	salt of the earth	?
BO	the salton sea	?
BOBBY	the salton sea	?
BOOKMAN	the salton sea	?
BUBBA	the salton sea	?
COLETTE	the salton sea	f
DANNY	the salton sea	m
DANNY/TOM	the salton sea	?
GARCETTI	the salton sea	m
JIMMY	the salton sea	m
KUJO	the salton sea	?
LIZ	the salton sea	f
NANCY	the salton sea	?
POOH-BEAR	the salton sea	m
TANNER	the salton sea	?
TRAHN	the salton sea	?
VERNE	the salton sea	?
COLONEL ANDERSON	saving private ryan	?
JACKSON	saving private ryan	m
MILLER	saving private ryan	m
REIBEN	saving private ryan	m
RYAN	saving private ryan	?
SARGE	saving private ryan	m
SUPPLY SERGEANT	saving private ryan	?
UPHAM	saving private ryan	m
WADE	saving private ryan	?
AGENT	say anything...	?
AGENT SIMS	say anything...	?
ASSISTANT	say anything...	?
CONSTANCE	say anything...	?
COREY	say anything...	f
COURT'S ATTORNEY	say anything...	?
DC	say anything...	?
DIANE	say anything...	f
GUY 2	say anything...	?
JASON	say anything...	?
JIM	say anything...	m
JOE	say anything...	?
LLOYD	say anything...	m
MARK	say anything...	?
MIKE	say anything...	?
MISS EVANS	say anything...	?
MRS COURT	say anything...	?
REBECCA	say anything...	?
U.S. ATTORNEY	say anything...	?
VALHERE	say anything...	?
BRINNLITZ GUY 2	schindler's list	?
CLERK	schindler's list	?
EMILIE	schindler's list	?
GESTAPO	schindler's list	?
GOETH	schindler's list	m
GOLDBERG	schindler's list	?
LOWENSTEIN	schindler's list	?
PFEFFERBERG	schindler's list	?
RASCH	schindler's list	?
SCHERNER	schindler's list	?
SCHINDLER	schindler's list	m
STERN	schindler's list	m
TOFFEL	schindler's list	?
CAPTAIN TYLER	scream 2	?
CICI	scream 2	?
COTTON	scream 2	?
DAWNIE	scream 2	?
DEBBIE SALT	scream 2	f
DEREK	scream 2	m
DEWEY	scream 2	m
GALE	scream 2	f
GIRL ON PHONE	scream 2	?
HALLIE	scream 2	f
IN THE THEATER	scream 2	?
JOEL	scream 2	?
LOIS	scream 2	?
MAN'S VOICE	scream 2	?
MAUREEN	scream 2	?
MICKEY	scream 2	?
MURPHY	scream 2	?
ON SCREEN	scream 2	?
PHIL	scream 2	?
RANDY	scream 2	?
SHERIFF	scream 2	?
SIDNEY	scream 2	f
VOICE	scream 2	?
ANGELINA	scream 3	?
BEN	scream 3	?
BIANCA	scream 3	?
CHRISTINE	scream 3	?
DETECTIVE KINCAID	scream 3	?
DEWEY	scream 3	m
GALE	scream 3	f
JENNIFER	scream 3	f
MILTON	scream 3	?
ROMAN	scream 3	?
SARAH	scream 3	?
SIDNEY	scream 3	f
TOM	scream 3	?
TYSON	scream 3	?
VOICE	scream 3	m
WOMAN	scream 3	?
BILLY	scream	m
CASEY	scream	f
DEWEY	scream	m
FATHER	scream	?
GALE	scream	f
GIRL #1	scream	?
GIRL #2	scream	?
KENNY	scream	?
MAN	scream	m
MOTHER	scream	?
MR. PRESCOTT	scream	?
RANDY	scream	m
SHERIFF BURKE	scream	m
SIDNEY	scream	f
STU	scream	m
TATUM	scream	f
CAPTAIN	seven	m
CRAZED MAN	seven	?
DELIVERYMAN	seven	?
JOHN DOE	seven	m
MILLS	seven	m
MRS GOULD	seven	?
SOMERSET	seven	m
TAYLOR	seven	?
TRACY	seven	f
AARON	the searchers	?
BEN	the searchers	?
BRAD	the searchers	?
CHARLIE	the searchers	?
CLAYTON	the searchers	m
DEBBIE	the searchers	?
ETHAN	the searchers	m
FUTTERMAN	the searchers	?
GENERAL	the searchers	?
GREENHILL	the searchers	?
JORGENSEN	the searchers	?
KEEFER	the searchers	?
LAURIE	the searchers	f
LIEUTENANT	the searchers	?
MARTHA	the searchers	?
MARTIN	the searchers	m
MOSE	the searchers	?
MRS. JORGENSEN	the searchers	?
OFFICER	the searchers	?
ELLEN	seven days to live	f
LINDNER	seven days to live	?
MARTIN	seven days to live	m
MRS. LINDNER	seven days to live	?
PAUL	seven days to live	?
PROF. ROTH	seven days to live	?
ALLEYN	shakespeare in love	?
BOATMAN	shakespeare in love	?
BURBAGE	shakespeare in love	?
DR. MOTH	shakespeare in love	?
FENNYMAN	shakespeare in love	m
HENSLOWE	shakespeare in love	m
MARLOWE	shakespeare in love	?
NOL AS BENVOLIO	shakespeare in love	?
NURSE	shakespeare in love	?
QUEEN	shakespeare in love	?
RALPH AS NURSE	shakespeare in love	?
ROSALINE	shakespeare in love	?
SAM	shakespeare in love	?
SAM AS JULIET	shakespeare in love	?
SIR ROBERT	shakespeare in love	?
TILNEY	shakespeare in love	?
URCHIN	shakespeare in love	?
VIOLA	shakespeare in love	f
VIOLA AS ROMEO	shakespeare in love	?
VIOLA AS THOMAS	shakespeare in love	?
WESSEX	shakespeare in love	m
WILL	shakespeare in love	m
ALEX	shallow grave	m
CAMERON	shallow grave	?
DAVID	shallow grave	m
DOCTOR	shallow grave	?
EDITOR	shallow grave	?
HUGO	shallow grave	m
JULIET	shallow grave	f
LUMSDEN	shallow grave	?
MCCALL	shallow grave	m
MITCHELL	shallow grave	?
SALESMAN	shallow grave	?
ANJANETTE	shampoo	?
FELICIA	shampoo	f
FELICIA'S VOICE	shampoo	f
GEORGE	shampoo	m
GEORGE'S VOICE	shampoo	m
GIRL	shampoo	?
GLORIA	shampoo	?
IZZY	shampoo	?
JACKIE	shampoo	f
JILL	shampoo	f
JILL'S VOICE	shampoo	?
LEONARD	shampoo	?
LESTER	shampoo	m
LORNA	shampoo	f
MARY	shampoo	?
NORMAN	shampoo	?
OPERATOR'S VOICE	shampoo	?
PETTIS	shampoo	?
POPE	shampoo	m
PRODUCER	shampoo	?
RICCI	shampoo	?
SID ROTH	shampoo	?
TINA'S VOICE	shampoo	?
DANNY	the shining	m
DOCTOR	the shining	?
DOROTHY	the shining	?
GRADY	the shining	m
HALLORAN	the shining	?
HERMIE	the shining	?
JACK	the shining	m
LLOYD	the shining	?
RANGER	the shining	?
ULLMAN	the shining	m
WATSON	the shining	?
WENDY	the shining	f
JANE	silver bullet	?
MARTY	silver bullet	m
NAN	silver bullet	?
TAMMY	silver bullet	?
UNCLE AL	silver bullet	m
BISHOP O'HARA	sister act	?
CHARLENE	sister act	?
CHOIR	sister act	?
CHRISTY	sister act	m
EDDIE	sister act	m
JOEY	sister act	?
LAWANDA	sister act	?
MARY LAZARUS	sister act	f
MARY PATRICK	sister act	f
MARY PATRICK AND ROBERT	sister act	?
MARY ROBERT	sister act	f
MIKE	sister act	?
MOTHER SUPERIOR	sister act	f
O'HARA	sister act	?
RONELLES	sister act	?
TATE	sister act	?
VINCE	sister act	m
WILLY	sister act	?
BALTUS	sleepy hollow	?
BROM	sleepy hollow	?
DOCTOR LANCASTER	sleepy hollow	m
FATHER STEENWYCK	sleepy hollow	m
HARDENBROOK	sleepy hollow	?
HIGH CONSTABLE	sleepy hollow	?
ICHABOD	sleepy hollow	m
KATRINA	sleepy hollow	f
KILLIAN	sleepy hollow	?
LADY VAN TASSEL	sleepy hollow	?
OLD CRONE	sleepy hollow	?
PHILIPSE	sleepy hollow	?
THIRD MAN	sleepy hollow	?
VAN RIPPER	sleepy hollow	?
YOUNG ICHABOD	sleepy hollow	?
YOUNG MASBATH	sleepy hollow	m
BILL	sling blade	m
BOY	sling blade	?
CHARLES	sling blade	?
DOYLE	sling blade	m
FRANK	sling blade	m
FREDDY	sling blade	?
KAREN	sling blade	?
KARL	sling blade	m
LINDA	sling blade	f
MARSHA	sling blade	f
MELINDA	sling blade	?
OLD MAN	sling blade	?
SCOOTER	sling blade	?
THERESA	sling blade	?
VAUGHAN	sling blade	m
WOOLRIDGE	sling blade	m
APRIL	smoke	f
AUGGIE	smoke	m
AUNT EM	smoke	f
CYRUS	smoke	m
FELICITY	smoke	?
JERRY	smoke	?
JIMMY	smoke	?
PAUL	smoke	m
RASHID	smoke	m
RUBY	smoke	f
TOMMY	smoke	?
VINNIE	smoke	m
WAITER	smoke	?
WAITRESS	smoke	?
YOUNG MAN	smoke	?
CARL	snow falling on cedars	?
DR. WHITMAN	snow falling on cedars	?
ETTA	snow falling on cedars	?
GILLANDERS	snow falling on cedars	?
HATSUE	snow falling on cedars	f
HELEN	snow falling on cedars	?
HOOKS	snow falling on cedars	m
ISHMAEL	snow falling on cedars	m
KABUO	snow falling on cedars	?
LEVANT	snow falling on cedars	?
MAPLES	snow falling on cedars	?
MORAN	snow falling on cedars	m
NELS	snow falling on cedars	m
OLE	snow falling on cedars	?
SUSAN MARIE	snow falling on cedars	?
WHALEY	snow falling on cedars	?
CHURCH	soldier	?
MEKUM	soldier	?
BELLHOP	some like it hot	?
BIENSTOCK	some like it hot	?
DOLORES	some like it hot	?
FIRST HENCHMAN	some like it hot	?
JERRY	some like it hot	m
JOE	some like it hot	m
MOZARELLA	some like it hot	?
MULLIGAN	some like it hot	m
NELLIE	some like it hot	?
OSGOOD	some like it hot	m
PARADISE	some like it hot	?
POLIAKOFF	some like it hot	?
SPATS	some like it hot	m
SUE	some like it hot	?
SUGAR	some like it hot	f
TOOTHPICK CHARLIE	some like it hot	?
WAITER	some like it hot	?
AMY	the wedding date	?
BUNNY	the wedding date	?
ED	the wedding date	?
JEFFREY	the wedding date	m
KAT	the wedding date	f
NICK	the wedding date	m
SAL	the wedding date	?
TJ	the wedding date	?
VICTOR	the wedding date	?
WOODY	the wedding date	?
CAMILLE	sounder	f
CAMILLE'S VOICE OVER	sounder	?
CHARLIE	sounder	?
CLARENCE	sounder	?
DAVID LEE	sounder	m
DAVID'S IMAGES	sounder	?
EARL	sounder	?
GUARD	sounder	?
IKE	sounder	?
JOSIE MAE	sounder	?
MR HOWARD	sounder	?
MRS BOATWRIGHT	sounder	?
MRS. BOATWRIGHT	sounder	?
NATHAN LEE	sounder	m
PREACHER	sounder	?
REBECCA	sounder	f
SHERIFF YOUNG	sounder	?
BIG THING	south park: bigger longer & uncut	?
CANADIAN MINISTER OF MOVIES	south park: bigger longer & uncut	?
CARTMAN	south park: bigger longer & uncut	m
CARTMAN'S MOTHER	south park: bigger longer & uncut	?
CHEF	south park: bigger longer & uncut	?
DOCTOR PANGLOSS	south park: bigger longer & uncut	?
GREGORY	south park: bigger longer & uncut	?
IKE	south park: bigger longer & uncut	?
KENNY	south park: bigger longer & uncut	?
KYLE	south park: bigger longer & uncut	m
KYLE'S MOTHER	south park: bigger longer & uncut	?
MR. GARRISON	south park: bigger longer & uncut	?
MR. MACKEY	south park: bigger longer & uncut	?
PHILLIP	south park: bigger longer & uncut	m
PRESIDENT	south park: bigger longer & uncut	?
PRINCIPAL VICTORIA	south park: bigger longer & uncut	?
SADDAM HUSSEIN	south park: bigger longer & uncut	m
SATAN	south park: bigger longer & uncut	m
STAN	south park: bigger longer & uncut	m
STAN'S MOTHER	south park: bigger longer & uncut	?
TERRANCE	south park: bigger longer & uncut	m
THE MOLE	south park: bigger longer & uncut	?
VOICE	south park: bigger longer & uncut	?
WENDY	south park: bigger longer & uncut	?
ANNA	spacejacked	?
BARNES	spacejacked	m
CARLO	spacejacked	?
DAWN	spacejacked	f
DELBERT	spacejacked	?
JACK	spacejacked	?
MAC	spacejacked	?
MONICA	spacejacked	?
PILOT	spacejacked	m
REYNOLDS	spacejacked	?
TAYLOR	spacejacked	m
WARREN	spacejacked	?
WAYNE	spacejacked	?
ALFIE	spare me	?
ALFREDA	spare me	?
BREEZE	spare me	m
BUZZ	spare me	m
GRACE	spare me	?
JOHN	spare me	?
JUNIOR	spare me	?
KASTLE	spare me	m
MAN	spare me	?
MILLIE	spare me	?
MRS. JACKSON	spare me	?
SHEILA	spare me	f
SID	spare me	m
THEO	spare me	m
WOMAN	spare me	?
ARTHUR	sphere	?
BARNES	sphere	m
BETH	sphere	f
EDMUNDS	sphere	?
FLETCHER	sphere	?
HARRY	sphere	m
NAVY SEAMAN	sphere	?
NORMAN	sphere	m
OFFICER	sphere	?
PILOT	sphere	?
TED	sphere	m
WIFE	sphere	?
BEN	star wars	m
BIGGS	star wars	?
BLUE LEADER	star wars	?
COMMANDER	star wars	?
CONTROLLER	star wars	?
HAN	star wars	m
INTERCOM VOICE	star wars	?
LEIA	star wars	?
LUKE	star wars	m
OWEN	star wars	?
THREEPIO	star wars	?
VADER	star wars	?
ACE	starship troopers	m
C.O.	starship troopers	?
CARL	starship troopers	m
CARMEN	starship troopers	f
DELADIER	starship troopers	?
DIZZY	starship troopers	f
FATHER	starship troopers	?
GILLESPIE	starship troopers	?
INTELLIGENCE OFFICER	starship troopers	?
JOHNNY	starship troopers	m
MOTHER	starship troopers	?
PSYCH OFFICER	starship troopers	?
RASCZAK	starship troopers	m
RODGER YOUNG	starship troopers	?
SUGAR WATKINS	starship troopers	?
ZANDER	starship troopers	m
ZIM	starship troopers	?
"ILIA"	star trek: the motion picture	?
CHEKOV	star trek: the motion picture	?
DECKER	star trek: the motion picture	m
ILIA	star trek: the motion picture	?
